table_name|column_name|isnull|ispk|isfk|fk_reference
invoice_line_items_ccbdgt|cc_bdgt_budget_desc||||
invoice_line_items_ccbdgt|cc_bdgt_cmtmnt_invoice_amt||||
invoice_line_items_ccbdgt|cc_bdgt_cmtmnt_invoice_cnt||||
invoice_line_items_ccbdgt|cc_bdgt_cmtmnt_outstanding_amt||||
invoice_line_items_ccbdgt|cc_bdgt_cmtmnt_overspent_amt||||
invoice_line_items_ccbdgt|cc_bdgt_committed_amt||||
invoice_line_items_ccbdgt|cc_bdgt_direct_invoice_amt||||
invoice_line_items_ccbdgt|cc_bdgt_invoiced_amt||||
invoice_line_items_ccbdgt|cc_desc||||
invoice_line_items_ccbdgt|cc_nm||||
invoice_line_items_ccbdgt|cc_number||||
invoice_line_items_ccbdgt|cc_obsolete_flg||||
invoice_line_items_ccbdgt|cc_owner_usernm||||
invoice_line_items_ccbdgt|cc_recon_alloc_amt||||
invoice_line_items_ccbdgt|ccat_nm||||
invoice_line_items_ccbdgt|cmtmnt_id||||
invoice_line_items_ccbdgt|cmtmnt_nm||||
invoice_line_items_ccbdgt|cost_center_id||||
invoice_line_items_ccbdgt|created_by_usernm||||
invoice_line_items_ccbdgt|created_dttm||||
invoice_line_items_ccbdgt|fin_acc_ccat_nm||||
invoice_line_items_ccbdgt|fin_acc_nm||||
invoice_line_items_ccbdgt|fp_cls_ver||||
invoice_line_items_ccbdgt|fp_desc||||
invoice_line_items_ccbdgt|fp_end_dt||||
invoice_line_items_ccbdgt|fp_id||||
invoice_line_items_ccbdgt|fp_nm||||
invoice_line_items_ccbdgt|fp_obsolete_flg||||
invoice_line_items_ccbdgt|fp_start_dt||||
invoice_line_items_ccbdgt|gen_ledger_cd||||
invoice_line_items_ccbdgt|invoice_amt||||
invoice_line_items_ccbdgt|invoice_created_dttm||||
invoice_line_items_ccbdgt|invoice_desc||||
invoice_line_items_ccbdgt|invoice_id|TS|TS||
invoice_line_items_ccbdgt|invoice_nm||||
invoice_line_items_ccbdgt|invoice_number||||
invoice_line_items_ccbdgt|invoice_reconciled_dttm||||
invoice_line_items_ccbdgt|invoice_status||||
invoice_line_items_ccbdgt|item_alloc_amt||||
invoice_line_items_ccbdgt|item_alloc_unit||||
invoice_line_items_ccbdgt|item_nm||||
invoice_line_items_ccbdgt|item_number|TS|TS||
invoice_line_items_ccbdgt|item_qty||||
invoice_line_items_ccbdgt|item_rate||||
invoice_line_items_ccbdgt|item_vend_alloc_amt||||
invoice_line_items_ccbdgt|item_vend_alloc_unit||||
invoice_line_items_ccbdgt|last_modified_dttm||||
invoice_line_items_ccbdgt|last_modified_usernm||||
invoice_line_items_ccbdgt|load_dttm||||
invoice_line_items_ccbdgt|payment_dttm||||
invoice_line_items_ccbdgt|plan_currency_cd||||
invoice_line_items_ccbdgt|planning_id||||
invoice_line_items_ccbdgt|planning_nm||||
invoice_line_items_ccbdgt|reconcile_amt||||
invoice_line_items_ccbdgt|reconcile_note||||
invoice_line_items_ccbdgt|vendor_amt||||
invoice_line_items_ccbdgt|vendor_currency_cd||||
invoice_line_items_ccbdgt|vendor_desc||||
invoice_line_items_ccbdgt|vendor_id||||
invoice_line_items_ccbdgt|vendor_nm||||
invoice_line_items_ccbdgt|vendor_number||||
invoice_line_items_ccbdgt|vendor_obsolete_flg||||
journey_entry|aud_occurrence_id||||
journey_entry|audience_id||||
journey_entry|entry_dttm||||
journey_entry|entry_dttm_tz||||
journey_entry|event_id|TS|TS||
journey_entry|event_nm||||
journey_entry|identity_id||||
journey_entry|identity_type_nm||||
journey_entry|identity_type_val||||
journey_entry|journey_id||||
journey_entry|journey_occurrence_id||||
journey_entry|load_dttm||||
journey_exit|aud_occurrence_id||||
journey_exit|audience_id||||
journey_exit|event_id|TS|TS||
journey_exit|event_nm||||
journey_exit|exit_dttm||||
journey_exit|exit_dttm_tz||||
journey_exit|identity_id||||
journey_exit|identity_type_nm||||
journey_exit|identity_type_val||||
journey_exit|journey_id||||
journey_exit|journey_occurrence_id||||
journey_exit|last_node_id||||
journey_exit|load_dttm||||
journey_exit|reason_cd||||
journey_exit|reason_txt||||
journey_holdout|aud_occurrence_id||||
journey_holdout|audience_id||||
journey_holdout|event_id|TS|TS||
journey_holdout|event_nm||||
journey_holdout|holdout_dttm||||
journey_holdout|holdout_dttm_tz||||
journey_holdout|identity_id||||
journey_holdout|identity_type_nm||||
journey_holdout|identity_type_val||||
journey_holdout|journey_id||||
journey_holdout|journey_occurrence_id||||
journey_holdout|load_dttm||||
journey_node_entry|aud_occurrence_id||||
journey_node_entry|audience_id||||
journey_node_entry|event_id|TS|TS||
journey_node_entry|event_nm||||
journey_node_entry|identity_id||||
journey_node_entry|identity_type_nm||||
journey_node_entry|identity_type_val||||
journey_node_entry|journey_id||||
journey_node_entry|journey_occurrence_id||||
journey_node_entry|load_dttm||||
journey_node_entry|node_entry_dttm||||
journey_node_entry|node_entry_dttm_tz||||
journey_node_entry|node_id||||
journey_node_entry|node_type_nm||||
journey_node_entry|previous_node_id||||
journey_success|aud_occurrence_id||||
journey_success|audience_id||||
journey_success|event_id|TS|TS||
journey_success|event_nm||||
journey_success|identity_id||||
journey_success|identity_type_nm||||
journey_success|identity_type_val||||
journey_success|journey_id||||
journey_success|journey_occurrence_id||||
journey_success|load_dttm||||
journey_success|success_dttm||||
journey_success|success_dttm_tz||||
journey_success|success_val||||
journey_success|unit_qty||||
journey_suppression|aud_occurrence_id||||
journey_suppression|audience_id||||
journey_suppression|event_id|TS|TS||
journey_suppression|event_nm||||
journey_suppression|identity_id||||
journey_suppression|identity_type_nm||||
journey_suppression|identity_type_val||||
journey_suppression|journey_id||||
journey_suppression|journey_occurrence_id||||
journey_suppression|load_dttm||||
journey_suppression|reason_cd||||
journey_suppression|reason_txt||||
journey_suppression|suppression_dttm||||
journey_suppression|suppression_dttm_tz||||
md_activity|activity_category_nm||||
md_activity|activity_cd||||
md_activity|activity_desc||||
md_activity|activity_id||||
md_activity|activity_nm||||
md_activity|activity_status_cd||||
md_activity|activity_version_id|TS|TS||
md_activity|business_context_id|||TS|md_business_context (business_context_id)
md_activity|folder_path_nm||||
md_activity|last_published_dttm||||
md_activity|valid_from_dttm||||
md_activity|valid_to_dttm||||
md_activity_abtestpath|abtest_dist_pct||||
md_activity_abtestpath|abtest_path_id|TS|TS||
md_activity_abtestpath|abtest_path_nm||||
md_activity_abtestpath|activity_id|||TS|md_activity (activity_id)
md_activity_abtestpath|activity_node_id|TS|TS|TS|md_activity_node (activity_node_id)
md_activity_abtestpath|activity_status_cd||||
md_activity_abtestpath|activity_version_id|TS|TS||
md_activity_abtestpath|control_flg||||
md_activity_abtestpath|next_node_val||||
md_activity_abtestpath|valid_from_dttm||||
md_activity_abtestpath|valid_to_dttm||||
md_activity_custom_prop|activity_id|||TS|md_activity (activity_id)
md_activity_custom_prop|activity_status_cd||||
md_activity_custom_prop|activity_version_id|TS|TS||
md_activity_custom_prop|property_datatype_cd|TS|TS||
md_activity_custom_prop|property_nm|TS|TS||
md_activity_custom_prop|property_val|TS|TS|TS|md_activity (activity_id)
md_activity_custom_prop|valid_from_dttm||||
md_activity_custom_prop|valid_to_dttm||||
md_activity_node|abtest_id||||
md_activity_node|activity_id|||TS|md_activity (activity_id)
md_activity_node|activity_node_id|TS|TS|TS|md_activity_node (activity_node_id)
md_activity_node|activity_node_nm||||
md_activity_node|activity_node_type_nm||||
md_activity_node|activity_status_cd||||
md_activity_node|activity_version_id|TS|TS||
md_activity_node|end_node_flg||||
md_activity_node|next_node_val||||
md_activity_node|node_sequence_no||||
md_activity_node|previous_node_val||||
md_activity_node|specific_wait_flg||||
md_activity_node|start_node_flg||||
md_activity_node|time_boxed_flg||||
md_activity_node|valid_from_dttm||||
md_activity_node|valid_to_dttm||||
md_activity_node|wait_tm||||
md_activity_x_activity_node|activity_id|||TS|md_activity (activity_id)
md_activity_x_activity_node|activity_node_id|TS|TS|TS|md_activity_node (activity_node_id)
md_activity_x_activity_node|activity_status_cd||||
md_activity_x_activity_node|activity_version_id|TS|TS||
md_activity_x_task|activity_id||||
md_activity_x_task|activity_status_cd||||
md_activity_x_task|activity_version_id|TS|TS||
md_activity_x_task|task_id|TS|TS|TS|md_task (task_id)
md_activity_x_task|task_version_id||||
md_asset|asset_desc||||
md_asset|asset_id||||
md_asset|asset_nm||||
md_asset|asset_status_cd||||
md_asset|asset_type_nm||||
md_asset|asset_version_id|TS|TS||
md_asset|created_user_nm||||
md_asset|last_published_dttm||||
md_asset|owner_nm||||
md_asset|valid_from_dttm||||
md_asset|valid_to_dttm||||
md_audience|audience_data_source_nm||||
md_audience|audience_desc||||
md_audience|audience_expiration_val||||
md_audience|audience_id|TS|TS||
md_audience|audience_nm||||
md_audience|audience_schedule_flg||||
md_audience|audience_source_nm||||
md_audience|create_dttm||||
md_audience|created_user_nm||||
md_audience|delete_dttm||||
md_audience_occurrence|aud_occurrence_id|TS|TS||
md_audience_occurrence|audience_id||||
md_audience_occurrence|audience_size_val||||
md_audience_occurrence|end_tm||||
md_audience_occurrence|execution_status_cd||||
md_audience_occurrence|occurrence_type_nm||||
md_audience_occurrence|start_tm||||
md_audience_occurrence|started_by_nm||||
md_bu|bu_currency_cd||||
md_bu|bu_desc||||
md_bu|bu_id|TS|TS||
md_bu|bu_nm||||
md_bu|bu_obsolete_flg||||
md_bu|bu_owner_usernm||||
md_bu|bu_parentid||||
md_bu|created_by_usernm||||
md_bu|created_dttm||||
md_bu|last_modified_dttm||||
md_bu|last_modified_usernm||||
md_bu|load_dttm||||
md_business_context|business_context_desc||||
md_business_context|business_context_id||||
md_business_context|business_context_nm||||
md_business_context|business_context_src_cd||||
md_business_context|business_context_status_cd||||
md_business_context|business_context_version_id|TS|TS||
md_business_context|created_user_nm||||
md_business_context|information_map_nm||||
md_business_context|last_published_dttm||||
md_business_context|locked_information_map_nm||||
md_business_context|owner_nm||||
md_business_context|valid_from_dttm||||
md_business_context|valid_to_dttm||||
md_cost_category|ccat_desc||||
md_cost_category|ccat_id|TS|TS||
md_cost_category|ccat_nm||||
md_cost_category|ccat_obsolete_flg||||
md_cost_category|ccat_owner_usernm||||
md_cost_category|created_by_usernm||||
md_cost_category|created_dttm||||
md_cost_category|fin_accnt_nm||||
md_cost_category|gen_ledger_cd||||
md_cost_category|last_modified_dttm||||
md_cost_category|last_modified_usernm||||
md_cost_category|load_dttm||||
md_costcenter|cc_desc||||
md_costcenter|cc_nm||||
md_costcenter|cc_obsolete_flg||||
md_costcenter|cc_owner_usernm||||
md_costcenter|cost_center_id|TS|TS||
md_costcenter|created_by_usernm||||
md_costcenter|created_dttm||||
md_costcenter|fin_accnt_nm||||
md_costcenter|gen_ledger_cd||||
md_costcenter|last_modified_dttm||||
md_costcenter|last_modified_usernm||||
md_costcenter|load_dttm||||
md_creative|business_context_id||||
md_creative|created_user_nm||||
md_creative|creative_category_nm||||
md_creative|creative_cd||||
md_creative|creative_desc||||
md_creative|creative_id||||
md_creative|creative_nm||||
md_creative|creative_status_cd||||
md_creative|creative_txt||||
md_creative|creative_type_nm||||
md_creative|creative_version_id|TS|TS||
md_creative|folder_path_nm||||
md_creative|last_published_dttm||||
md_creative|owner_nm||||
md_creative|recommender_template_id||||
md_creative|recommender_template_nm||||
md_creative|valid_from_dttm||||
md_creative|valid_to_dttm||||
md_creative_custom_prop|creative_id||||
md_creative_custom_prop|creative_status_cd||||
md_creative_custom_prop|creative_version_id|TS|TS||
md_creative_custom_prop|property_datatype_cd|TS|TS||
md_creative_custom_prop|property_nm|TS|TS||
md_creative_custom_prop|property_val|TS|TS||
md_creative_custom_prop|valid_from_dttm||||
md_creative_custom_prop|valid_to_dttm||||
md_creative_x_asset|asset_id|TS|TS|TS|md_asset (asset_id)
md_creative_x_asset|creative_id|||TS|md_creative (creative_id)
md_creative_x_asset|creative_status_cd||||
md_creative_x_asset|creative_version_id|TS|TS||
md_cust_attrib|associated_grid||||
md_cust_attrib|attr_cd||||
md_cust_attrib|attr_group_cd||||
md_cust_attrib|attr_group_id|TS|TS||
md_cust_attrib|attr_group_nm||||
md_cust_attrib|attr_id|TS|TS||
md_cust_attrib|attr_nm||||
md_cust_attrib|created_by_usernm||||
md_cust_attrib|created_dttm||||
md_cust_attrib|data_formatter||||
md_cust_attrib|data_type||||
md_cust_attrib|is_grid_flg||||
md_cust_attrib|is_obsolete_flg||||
md_cust_attrib|last_modified_dttm||||
md_cust_attrib|last_modified_usernm||||
md_cust_attrib|load_dttm||||
md_cust_attrib|remote_pklist_tab_col||||
md_custattrib_table_values|attr_cd||||
md_custattrib_table_values|attr_group_cd||||
md_custattrib_table_values|attr_group_id||||
md_custattrib_table_values|attr_group_nm||||
md_custattrib_table_values|attr_id|TS|TS|TS|md_cust_attrib (attr_id)
md_custattrib_table_values|attr_nm||||
md_custattrib_table_values|created_by_usernm||||
md_custattrib_table_values|created_dttm||||
md_custattrib_table_values|data_formatter||||
md_custattrib_table_values|data_type||||
md_custattrib_table_values|is_obsolete_flg||||
md_custattrib_table_values|last_modified_dttm||||
md_custattrib_table_values|last_modified_usernm||||
md_custattrib_table_values|load_dttm||||
md_custattrib_table_values|table_val|TS|TS||
md_dataview|analytic_active_flg||||
md_dataview|analytics_period_type_nm||||
md_dataview|analytics_period_val||||
md_dataview|created_user_nm||||
md_dataview|custom_recent_cd||||
md_dataview|custom_recent_exclude_cd||||
md_dataview|dataview_desc||||
md_dataview|dataview_id||||
md_dataview|dataview_nm||||
md_dataview|dataview_status_cd||||
md_dataview|dataview_version_id|TS|TS||
md_dataview|half_life_time_val||||
md_dataview|include_external_flg||||
md_dataview|include_internal_flg||||
md_dataview|last_published_dttm||||
md_dataview|max_path_length_val||||
md_dataview|max_path_time_type_nm||||
md_dataview|max_path_time_val||||
md_dataview|owner_nm||||
md_dataview|selected_task_list||||
md_dataview|valid_from_dttm||||
md_dataview|valid_to_dttm||||
md_dataview_x_event|dataview_id|||TS|md_dataview (dataview_id)
md_dataview_x_event|dataview_status_cd||||
md_dataview_x_event|dataview_version_id|TS|TS||
md_dataview_x_event|event_id|TS|TS|TS|md_event (event_id)
md_event|channel_nm||||
md_event|created_user_nm||||
md_event|event_desc||||
md_event|event_id||||
md_event|event_nm||||
md_event|event_status_cd||||
md_event|event_subtype_nm||||
md_event|event_type_nm||||
md_event|event_version_id|TS|TS||
md_event|last_published_dttm||||
md_event|owner_nm||||
md_event|valid_from_dttm||||
md_event|valid_to_dttm||||
md_fiscal_period|created_by_usernm||||
md_fiscal_period|created_dttm||||
md_fiscal_period|fp_cls_ver||||
md_fiscal_period|fp_desc||||
md_fiscal_period|fp_end_dt||||
md_fiscal_period|fp_id|TS|TS||
md_fiscal_period|fp_nm||||
md_fiscal_period|fp_obsolete_flg||||
md_fiscal_period|fp_start_dt||||
md_fiscal_period|last_modified_dttm||||
md_fiscal_period|last_modified_usernm||||
md_fiscal_period|load_dttm||||
md_grid_attr_defn|associated_grid||||
md_grid_attr_defn|attr_cd||||
md_grid_attr_defn|attr_desc||||
md_grid_attr_defn|attr_group_cd||||
md_grid_attr_defn|attr_group_id|TS|TS||
md_grid_attr_defn|attr_group_nm||||
md_grid_attr_defn|attr_id|TS|TS|TS|md_cust_attrib (attr_id)
md_grid_attr_defn|attr_nm||||
md_grid_attr_defn|attr_obsolete_flg||||
md_grid_attr_defn|attr_order_no||||
md_grid_attr_defn|created_by_usernm||||
md_grid_attr_defn|created_dttm||||
md_grid_attr_defn|data_formatter||||
md_grid_attr_defn|data_type||||
md_grid_attr_defn|grid_cd||||
md_grid_attr_defn|grid_desc||||
md_grid_attr_defn|grid_id|TS|TS||
md_grid_attr_defn|grid_mandatory_flg||||
md_grid_attr_defn|grid_nm||||
md_grid_attr_defn|grid_obsolete_flg||||
md_grid_attr_defn|last_modified_dttm||||
md_grid_attr_defn|last_modified_usernm||||
md_grid_attr_defn|load_dttm||||
md_grid_attr_defn|remote_pklist_tab_col||||
md_journey|activated_user_nm||||
md_journey|control_group_flg||||
md_journey|created_user_nm||||
md_journey|journey_id||||
md_journey|journey_nm||||
md_journey|journey_status_cd||||
md_journey|journey_version_id|TS|TS||
md_journey|last_activated_dttm||||
md_journey|purpose_id||||
md_journey|target_goal_qty||||
md_journey|target_goal_type_nm||||
md_journey_node|journey_id||||
md_journey_node|journey_node_id|TS|TS||
md_journey_node|journey_version_id||||
md_journey_node|next_node_id||||
md_journey_node|node_nm||||
md_journey_node|node_type||||
md_journey_node|previous_node_id||||
md_journey_node_occurrence|end_dttm||||
md_journey_node_occurrence|error_messages||||
md_journey_node_occurrence|execution_status||||
md_journey_node_occurrence|journey_id||||
md_journey_node_occurrence|journey_node_id||||
md_journey_node_occurrence|journey_node_occurrence_id|TS|TS||
md_journey_node_occurrence|journey_occurrence_id||||
md_journey_node_occurrence|journey_version_id||||
md_journey_node_occurrence|num_of_contacts_entered||||
md_journey_node_occurrence|start_dttm||||
md_journey_occurrence|aud_occurrence_id||||
md_journey_occurrence|end_dttm||||
md_journey_occurrence|error_messages||||
md_journey_occurrence|execution_status||||
md_journey_occurrence|journey_id||||
md_journey_occurrence|journey_occurrence_id|TS|TS||
md_journey_occurrence|journey_occurrence_num||||
md_journey_occurrence|journey_version_id||||
md_journey_occurrence|num_of_contacts_entered||||
md_journey_occurrence|num_of_contacts_suppressed||||
md_journey_occurrence|occurrence_type_nm||||
md_journey_occurrence|start_dttm||||
md_journey_occurrence|started_by_nm||||
md_journey_x_audience|aud_relationship_nm||||
md_journey_x_audience|audience_id|TS|TS||
md_journey_x_audience|journey_id||||
md_journey_x_audience|journey_node_id||||
md_journey_x_audience|journey_version_id|TS|TS||
md_journey_x_event|event_id|TS|TS||
md_journey_x_event|event_relationship_nm||||
md_journey_x_event|journey_id||||
md_journey_x_event|journey_node_id|TS|TS||
md_journey_x_event|journey_version_id||||
md_journey_x_task|journey_id||||
md_journey_x_task|journey_node_id|TS|TS||
md_journey_x_task|journey_version_id||||
md_journey_x_task|task_id||||
md_journey_x_task|task_version_id||||
md_message|business_context_id||||
md_message|created_user_nm||||
md_message|folder_path_nm||||
md_message|last_published_dttm||||
md_message|message_category_nm||||
md_message|message_cd||||
md_message|message_desc||||
md_message|message_id||||
md_message|message_nm||||
md_message|message_status_cd||||
md_message|message_type_nm||||
md_message|message_version_id|TS|TS||
md_message|owner_nm||||
md_message|valid_from_dttm||||
md_message|valid_to_dttm||||
md_message_custom_prop|message_id|||TS|md_message (message_id)
md_message_custom_prop|message_status_cd||||
md_message_custom_prop|message_version_id|TS|TS||
md_message_custom_prop|property_datatype_cd|TS|TS||
md_message_custom_prop|property_nm|TS|TS||
md_message_custom_prop|property_val|TS|TS||
md_message_custom_prop|valid_from_dttm||||
md_message_custom_prop|valid_to_dttm||||
md_message_x_creative|creative_id|TS|TS|TS|md_creative (creative_id)
md_message_x_creative|message_id|||TS|md_message (message_id)
md_message_x_creative|message_status_cd||||
md_message_x_creative|message_version_id|TS|TS||
md_object_type|attr_cd||||
md_object_type|attr_group_cd||||
md_object_type|attr_group_id|TS|TS||
md_object_type|attr_group_nm||||
md_object_type|attr_id|TS|TS|TS|md_cust_attrib (attr_id)
md_object_type|attr_nm||||
md_object_type|created_by_usernm||||
md_object_type|created_dttm||||
md_object_type|data_formatter||||
md_object_type|data_type||||
md_object_type|is_obsolete_flg||||
md_object_type|last_modified_dttm||||
md_object_type|last_modified_usernm||||
md_object_type|load_dttm||||
md_object_type|object_category||||
md_object_type|object_type|TS|TS||
md_object_type|remote_pklist_tab_col||||
md_occurrence|end_tm||||
md_occurrence|execution_status_cd||||
md_occurrence|object_id||||
md_occurrence|object_type_nm||||
md_occurrence|object_version_id||||
md_occurrence|occurrence_id|TS|TS||
md_occurrence|occurrence_no||||
md_occurrence|occurrence_type_nm||||
md_occurrence|properties_map_doc||||
md_occurrence|start_tm||||
md_occurrence|started_by_nm||||
md_picklist|attr_cd||||
md_picklist|attr_group_id||||
md_picklist|attr_group_nm||||
md_picklist|attr_id|TS|TS|TS|md_cust_attrib (attr_id)
md_picklist|attr_nm||||
md_picklist|created_by_usernm||||
md_picklist|created_dttm||||
md_picklist|is_obsolete_flg||||
md_picklist|last_modified_dttm||||
md_picklist|last_modified_usernm||||
md_picklist|load_dttm||||
md_picklist|plist_cd||||
md_picklist|plist_desc||||
md_picklist|plist_id|TS|TS||
md_picklist|plist_nm||||
md_picklist|plist_val||||
md_purpose|purpose_id|TS|TS||
md_purpose|purpose_nm||||
md_rtc|content_map_doc||||
md_rtc|occurrence_id|||TS|md_occurrence (occurrence_id)
md_rtc|occurrence_no||||
md_rtc|rtc_dttm||||
md_rtc|rtc_id|TS|TS||
md_rtc|segment_id|||TS|md_segment (segment_id)
md_rtc|segment_version_id||||
md_rtc|task_id|||TS|md_task (task_id)
md_rtc|task_version_id||||
md_segment|business_context_id|||TS|md_business_context (business_context_id)
md_segment|created_user_nm||||
md_segment|folder_path_nm||||
md_segment|last_published_dttm||||
md_segment|owner_nm||||
md_segment|segment_category_nm||||
md_segment|segment_cd||||
md_segment|segment_desc||||
md_segment|segment_id||||
md_segment|segment_map_id|||TS|md_segment_map (segment_map_id)
md_segment|segment_nm||||
md_segment|segment_src_cd||||
md_segment|segment_status_cd||||
md_segment|segment_version_id|TS|TS||
md_segment|valid_from_dttm||||
md_segment|valid_to_dttm||||
md_segment_custom_prop|property_datatype_cd|TS|TS||
md_segment_custom_prop|property_nm|TS|TS||
md_segment_custom_prop|property_val|TS|TS||
md_segment_custom_prop|segment_id|||TS|md_segment (segment_id)
md_segment_custom_prop|segment_status_cd||||
md_segment_custom_prop|segment_version_id|TS|TS||
md_segment_custom_prop|valid_from_dttm||||
md_segment_custom_prop|valid_to_dttm||||
md_segment_map|business_context_id||||
md_segment_map|created_user_nm||||
md_segment_map|folder_path_nm||||
md_segment_map|last_published_dttm||||
md_segment_map|owner_nm||||
md_segment_map|rec_scheduled_end_dttm|||TS|md_business_context (business_context_id)
md_segment_map|rec_scheduled_start_dttm||||
md_segment_map|rec_scheduled_start_tm||||
md_segment_map|recurrence_day_of_month_no||||
md_segment_map|recurrence_day_of_week_txt||||
md_segment_map|recurrence_day_of_wk_ordinal_no||||
md_segment_map|recurrence_days_of_week_txt||||
md_segment_map|recurrence_frequency_cd||||
md_segment_map|recurrence_monthly_type_nm||||
md_segment_map|scheduled_end_dttm||||
md_segment_map|scheduled_flg||||
md_segment_map|scheduled_start_dttm||||
md_segment_map|segment_map_category_nm||||
md_segment_map|segment_map_cd||||
md_segment_map|segment_map_desc||||
md_segment_map|segment_map_id||||
md_segment_map|segment_map_nm||||
md_segment_map|segment_map_src_cd||||
md_segment_map|segment_map_status_cd||||
md_segment_map|segment_map_version_id|TS|TS||
md_segment_map|valid_from_dttm||||
md_segment_map|valid_to_dttm||||
md_segment_map_custom_prop|property_datatype_cd|TS|TS||
md_segment_map_custom_prop|property_nm|TS|TS||
md_segment_map_custom_prop|property_val|TS|TS||
md_segment_map_custom_prop|segment_map_id|||TS|md_segment_map (segment_map_id)
md_segment_map_custom_prop|segment_map_status_cd||||
md_segment_map_custom_prop|segment_map_version_id|TS|TS||
md_segment_map_custom_prop|valid_from_dttm||||
md_segment_map_custom_prop|valid_to_dttm||||
md_segment_map_x_segment|segment_id|TS|TS|TS|md_segment (segment_id)
md_segment_map_x_segment|segment_map_id|||TS|md_segment_map (segment_map_id)
md_segment_map_x_segment|segment_map_status_cd||||
md_segment_map_x_segment|segment_map_version_id|TS|TS||
md_segment_map_x_segment|segment_version_id||||
md_segment_test|stratified_samp_criteria_txt||||
md_segment_test|stratified_sampling_flg||||
md_segment_test|task_id||||
md_segment_test|task_version_id|TS|TS|TS|md_task (task_version_id)
md_segment_test|test_cd|TS|TS||
md_segment_test|test_cnt||||
md_segment_test|test_enabled_flg||||
md_segment_test|test_nm||||
md_segment_test|test_pct||||
md_segment_test|test_sizing_type_nm||||
md_segment_test|test_type_nm||||
md_segment_test_x_segment|segment_id|TS|TS|TS|md_segment (segment_id)
md_segment_test_x_segment|task_id||||
md_segment_test_x_segment|task_version_id|TS|TS||
md_segment_test_x_segment|test_cd|TS|TS||
md_segment_x_event|event_id|TS|TS|TS|md_event (event_id)
md_segment_x_event|segment_id|||TS|md_segment (segment_id)
md_segment_x_event|segment_status_cd||||
md_segment_x_event|segment_version_id|TS|TS||
md_spot|channel_nm||||
md_spot|created_user_nm||||
md_spot|dimension_label_txt||||
md_spot|height_width_ratio_val_txt||||
md_spot|last_published_dttm||||
md_spot|multi_page_flg||||
md_spot|owner_nm||||
md_spot|spot_desc||||
md_spot|spot_height_val_no||||
md_spot|spot_id||||
md_spot|spot_nm||||
md_spot|spot_status_cd||||
md_spot|spot_type_nm||||
md_spot|spot_version_id|TS|TS||
md_spot|spot_width_val_no||||
md_spot|valid_from_dttm||||
md_spot|valid_to_dttm||||
md_target_assist|last_modified_dttm||||
md_target_assist|model_available_dttm||||
md_target_assist|percent_target_population_size||||
md_target_assist|task_id|TS|TS||
md_target_assist|threshold_type_nm||||
md_target_assist|use_targeting_flg||||
md_task|activity_flg||||
md_task|arbitration_method_cd||||
md_task|business_context_id|||TS|md_business_context (business_context_id)
md_task|channel_nm||||
md_task|control_group_action_nm||||
md_task|created_user_nm||||
md_task|delivery_config_type_nm||||
md_task|display_priority_no||||
md_task|export_template_flg||||
md_task|folder_path_nm||||
md_task|impressions_life_time_cnt||||
md_task|impressions_per_session_cnt||||
md_task|impressions_qty_period_cnt||||
md_task|last_published_dttm||||
md_task|limit_period_unit_cnt||||
md_task|maximum_period_expression_cnt||||
md_task|mobile_app_id||||
md_task|mobile_app_nm||||
md_task|model_start_dttm||||
md_task|owner_nm||||
md_task|period_type_nm||||
md_task|rec_scheduled_end_dttm||||
md_task|rec_scheduled_start_dttm||||
md_task|rec_scheduled_start_tm||||
md_task|recurrence_day_of_month_no||||
md_task|recurrence_day_of_week_txt||||
md_task|recurrence_day_of_wk_ordinal_no||||
md_task|recurrence_days_of_week_txt||||
md_task|recurrence_frequency_cd||||
md_task|recurrence_monthly_type_nm||||
md_task|recurring_schedule_flg||||
md_task|rtdm_flg||||
md_task|scheduled_end_dttm||||
md_task|scheduled_flg||||
md_task|scheduled_start_dttm||||
md_task|segment_tests_flg||||
md_task|send_notification_locale_cd||||
md_task|stratified_sampling_action_nm||||
md_task|subject_line_source_nm||||
md_task|subject_line_txt||||
md_task|task_category_nm||||
md_task|task_cd||||
md_task|task_delivery_type_nm||||
md_task|task_desc||||
md_task|task_id||||
md_task|task_nm||||
md_task|task_status_cd||||
md_task|task_subtype_nm||||
md_task|task_type_nm||||
md_task|task_version_id|TS|TS||
md_task|template_id||||
md_task|test_duration||||
md_task|use_modeling_flg||||
md_task|valid_from_dttm||||
md_task|valid_to_dttm||||
md_task_custom_prop|property_datatype_nm|TS|TS||
md_task_custom_prop|property_nm|TS|TS||
md_task_custom_prop|property_val|TS|TS||
md_task_custom_prop|task_id|||TS|md_task (task_id)
md_task_custom_prop|task_status_cd||||
md_task_custom_prop|task_version_id|TS|TS||
md_task_custom_prop|valid_from_dttm||||
md_task_custom_prop|valid_to_dttm||||
md_task_x_audience|audience_id|TS|TS||
md_task_x_audience|task_id|TS|TS||
md_task_x_creative|arbitration_method_cd||||
md_task_x_creative|arbitration_method_val||||
md_task_x_creative|creative_id|TS|TS|TS|md_creative (creative_id)
md_task_x_creative|spot_id|TS|TS||
md_task_x_creative|task_id|||TS|md_task (task_id)
md_task_x_creative|task_status_cd||||
md_task_x_creative|task_version_id|TS|TS||
md_task_x_creative|variant_id||||
md_task_x_creative|variant_nm||||
md_task_x_dataview|dataview_id|TS|TS|TS|md_dataview (dataview_id)
md_task_x_dataview|primary_metric_flg||||
